id	page	class	headline	n_words	n_clauses	violation	body
R502	134	EVERGREEN	Allowable servos.	152	0		Servo actuators must meet the requirements below. Servos must be compatible with the power regulation devices they are ultimately used with (per R505) and may include additional  servo position output interfaces (e.g., 4th Wire Position Feedback).  Table 12-2: Servo Requirements at 6V  Actuator  Mechanical  Stall Current   Example Servos (including, but not limited to)  Class Output Power  AndyMark High-Torque Servos (am-4954)  Axon MAX+ Servo (Axon MAX+)  DSSERVO 35KG Coreless (DS3235MG)  Servo  ≤ 8 watts @6V  ≤ 4 amps @6V  FEETECH Digital Servo (FT5335M-FB) goBILDA Dual Mode Servo (2000-0025-0003)  REV Robotics Smart Servo (REV-41-1097)  Studica Multi-Mode Smart Servo (75002)  Actuonix Micro Linear Servo (P8-100-252-12-R)  Linear Servo  N/A  ≤ 1 amps @6V  Hitec Linear Servo (HLS12-3050-6V)  Studica Linear Servo RC Actuator (75014)  Servo mechanical output power is approximated by the following formula (using 6V data reported by  manufacturer):  Mechanical Output Power = 0.25 x (Stall Torque in N-m) x (No Load Speed in rad/s)  •
R503	135	EVERGREEN	ROBOTS are limited to a total of 8 motors and 10 servos.	28	0		A ROBOT may not have more than 8 motors and 10 servos from the allowable actuator lists per R501 and R502 for all MECHANISMS used in all  configurations.
R504	135	EVERGREEN	Do not modify actuators unless explicitly allowed.	159	0		The integral mechanical and electrical system of any motor or servo must not be modified. Motors and servos used on the ROBOT shall not be modified  in any way, except as follows:  A.the mounting brackets and/or output shaft/interface (including pinion gears) may be  modified to facilitate the physical connection of the motor to the ROBOT and actuated part,  B.the electrical leads may be trimmed to length as necessary and connectors or splices to  additional wiring may be added (per R503), and purely electrical enclosures can be  substituted with functionally equivalent replacements,  C.servos may be modified as specified by the manufacturer (e.g., re-programming or  modification for continuous rotation),  D.minimal labeling may be applied to indicate device purpose, connectivity, functional  performance, etc. as long as the team applied label does not obstruct the markings used to  identify the device,  E.insulation may be applied to electrical terminals,  F.repairs, provided the original performance and specifications are unchanged, and   G.maintenance recommended by the manufacturer.
R505	136	EVERGREEN	All actuators must be controlled and powered through approved devices.	130	0		With the exception of servos, fans, or motors integral to sensors of COTS computing devices permitted in R501, all actuator  control signals must originate from a power regulating device. The only power regulating devices for  actuators permitted on the ROBOT are:   Table 12-3: Power Regulators and Limits  Power Regulating Device  Part Number  Load Limit per Device  goBILDA 6V Servo Power Injector  3125-0001-0001  2 Servos per Port  REV Control Hub or Expansion  REV-31-1153 /  2 Motors per Port  Hub Motor Ports  REV-31-1595  REV Control Hub or Expansion  REV-31-1153 /  2 Servos per Port  Hub Servo Ports  REV-31-1595  REV Servo Power Module  REV-11-1144  2 Servos per Port   REV Robotics Servo Hub  REV-11-1855  2 Servos per Port  REV SPARKmini  REV-31-1230  2 Motors per Device  Studica Servo Power Block  75005  2 Servos per Port
R506	136	EVERGREEN	No relays or alternative electrical actuation.	62	0		The application of electromechanical actuation through the use of additional relays, electromagnets, electrical solenoid actuators, or related systems is  prohibited. In addition, the use of relays and electromagnets is also prohibited.  12.6Power Distribution  In order to maintain safety, the rules in this section apply at all times while at the event, not just while the  ROBOT is on the FIELD for MATCHES.
R601	136	EVERGREEN	Battery limit - everyone has the same main ROBOT power.	142	0		The only legal source of electrical energy for the ROBOT control system and actuation during the competition, the ROBOT battery, must be 1 and  only 1 approved 12V NiMH main battery. The ROBOT main battery must have a COTS equivalent in-line  20A ATM mini blade fuse installed. Installed connectors may be replaced with other popular  connectors such as Anderson Powerpole, XT30, or any connector with a comparable power rating. The  only allowed ROBOT main power battery packs are:  Table 12-4: Legal ROBOT Main Power Battery Packs  Battery Pack  Part Number  Notes  AndyMark Flat Pack Battery DC 12V  am-5290  goBILDA 12V NiMH Nested Battery   3100-0012-0020 May be labeled as  Matrix 12V 3000mAh NiMH  14-0014 "Modern Robotics" REV 12V Slim Battery  REV-31-1302  Battery Pack  Part Number  Notes  Studica 12V 3000mAh NiMH  70025 TETRIX MAX 12V 3000mAh NiMH  W39057  Formerly 739023  WATTOS 12V Battery  WT-NMH1230
R602	137	EVERGREEN	Other batteries are only allowed for peripheral devices and LEDs only.	111	0		COTS USB battery packs with a capacity of 100Wh or less (27,000mAh at 3.7V), with 5V/5A max output or 12V/5A max output using  USB-PD per port, and batteries integral to a self-contained camera (e.g., GoPro style camera) may be  used provided they are:  A.connected only using unmodified COTS cables,   B.charged according to manufacturer recommendations,   C.securely fastened to the ROBOT,  D.not supplement power to any of the ROBOT actuators, and  E.not used by any devices receiving control signals from the ROBOT control system (i.e., COTS  USB battery packs must remain electrically isolated from the ROBOT power systems.).  Exceptions to part E of this rule are:  i.powered USB Hubs, and  ii.ROBOT CONTROLLER smartphones.
R603	137	EVERGREEN	Charge batteries with safe connectors.	16	0		Any battery charger used to charge a ROBOT battery must have a corresponding polarized connector installed.
R604	137	EVERGREEN	Charge batteries at a safe rate.	29	0		Any battery charger used to charge a ROBOT battery may not be used such that it exceeds a 3-amp average charge current. Follow all manufacturer recommendations when  charging batteries.
R605	137	EVERGREEN	Batteries are not ballast.	25	0		No batteries other than those allowed per R601 and R602 are allowed on the ROBOT, whether or not they are being used to supply power.
R606	138	EVERGREEN	Batteries should be securely mounted.	48	0		The ROBOT battery must be secured such that it will not dislodge during vigorous ROBOT interaction including if the ROBOT is turned over or placed in any  arbitrary orientation. Batteries must be mounted such that they are protected from direct contact with  other ROBOTS or any sharp edges.
R607	138	EVERGREEN	Electrical connections should be robust and must be insulated.	50	0		All electrical paths may include intermediate elements such as COTS connectors (Anderson Powerpole, XT30, and similar crimp or  quick-connect style connectors), splices, COTS flexible/rolling/sliding contacts, and COTS slip rings, as  long as the entire electrical pathway is via appropriately gauged/rated elements and all connections are  protected from accidental electrical shorts
R608	138	EVERGREEN	Limit non-battery energy.	53	0		Non-electrical sources of energy used by the ROBOT (i.e., stored at the start of a MATCH) shall come only from the following sources:  A.a change in the altitude of the ROBOT center of gravity, or  B.storage achieved by deformation of ROBOT parts including, but not limited to, springs,  rubber bands, surgical tubing, etc.
R609	138	EVERGREEN	Connect the ROBOT battery though the Main Power Switch.	119	0		Exactly one main power switch must control all power provided by the ROBOT battery pack to all power regulating devices on the ROBOT  (except as specified by R602) such that all the following conditions are met:    A.must be one of the following approved power switches:    Table 12-5: Legal Power Switches  Power Switch  Part Number  AndyMark FTC Power Switch w/ Bracket  am-4969  goBILDA Floodgate Power Switch  3103-0005-0001  REV Switch Cable and Bracket  REV-31-1387  Studica On/Off Power Switch Kit  70182  TETRIX R/C Switch Kit  W39129  WATTOS Power Switch Kit  WTS-SW1220  B.must be mounted or located where it is accessible to the team and FIELD STAFF   C.secondary power switches can be used on the 12V line downstream of the main power  switch.
R610	139	EVERGREEN	Fuse ratings should not be altered.	60	0		Fuses must not be replaced with fuses of higher rating than originally installed or according to manufacturer's specifications; fuses may not be shorted out. Fuses  must not exceed the rating of those closer to the battery. If necessary, a fuse may be replaced with a  smaller rating. Replaceable fuses must be single use only; self-resetting fuses (breakers) are not  allowed.
R611	139	EVERGREEN	The ROBOT frame is not a wire.	127	0		All wiring and electrical devices shall be electrically isolated from the ROBOT frame. The ROBOT frame must not be used to carry electrical current. Electrically grounding the  control system electronics to the frame of the ROBOT is only permitted such that all of the following  conditions are met:  A.straps/cables used must be from the following approved parts:   Table 12-6: Legal ROBOT Grounding Straps  Grounding Strap  Part Number  AndyMark Resistive Grounding Strap  am-4648a  REV Resistive Grounding Strap  REV-31-1269  Swyft Grounding Cable  SR-Ground-01  B.the strap/cable must directly connect to a fully COTS COMPONENT with an XT30 connector,  and also must connect directly to the frame of the ROBOT (via the resistive terminal), and  C.no ROBOT COMPONENTS or MECHANISMS are designed to electrically ground the ROBOT  frame to the FIELD.
R612	140	EVERGREEN	Electrical system must be inspectable.	16	0		All power regulating devices (per R505), associated wiring, and all fuses must be visible for inspection.
R613	140	EVERGREEN	No high voltage allowed except for LEDs.	48	0		Any active electrical item that is not an actuator (specified in R501) or power regulation device (specified in R505) is considered a CUSTOM CIRCUIT. CUSTOM  CIRCUITS shall not provide regulated output voltages exceeding 5V, except if solely used for powering  LEDs, but may pass through unregulated battery voltage.
R614	140	EVERGREEN	Energize Power Regulating Devices as specified.	160	0		All power regulating devices (R505) must be powered per the manufacturer's instructions and the following table must be true:   Table 12-7: Power Regulation Device Power Requirements  Power Regulating Device  Part Number  Method of Powering  Only powered using the XT30 connectors on the  goBILDA 6V Servo Power Injector  3125-0001-0001  device by the ROBOT main battery  REV Control Hub /  REV-31-1153 /  Only powered using the XT30 connectors on the  device by the ROBOT main battery  REV Expansion Hub   REV-31-1595  Only powered using the screw terminals and must  REV Servo Power Module  REV-11-1144  only be powered by the ROBOT main battery  Only powered using the power terminals and must  REV Robotics Servo Hub  REV-11-1855  only be powered by the ROBOT main battery  Only powered by the Power input and must only be  REV SPARKmini  REV-31-1230  powered by the ROBOT main battery  Only powered by JST-VH power connector, and  Studica Servo Power Block  75005  must only be powered by the ROBOT main battery
R615	140	EVERGREEN	Use appropriately sized wire.	151	0		All circuits shall be wired with appropriately sized insulated copper wire (SIGNAL LEVEL cables do not have to be copper):  Table 12-8: Wire sizing requirements  Application  Minimum Wire Size  12V Main Battery Power  18 AWG  (19 SWG or 1 mm2)  Motor Power (unless otherwise listed)  Application  Minimum Wire Size  11-20A fuse protected circuit  Motor Power - TETRIX MAX 12V DC Motors, REV  Robotics Core Hex (REV-14-1300)  22 AWG  PWM / Servo  (22 SWG or 0.5 mm2)  LEDs (5V / 12V)  ≤10A fuse protected circuit  SIGNAL LEVEL circuits (i.e., circuits which draw ≤1A  28 AWG  continuous and have a source incapable of delivering  >1A, including but not limited to: I2C, DIO, Analog,  (29 SWG or .08 mm2)  encoder and RS485 connections)  Integrated wires originally attached to legal COTS devices or wires included/sold by the manufacturer  are considered part of the device and by default legal. Such wires are exempt from this rule.
